20210308,67.55000,8700,Außentemperatur,4.7,&deg;C,8510,Kollektortemperatur 1,55.0,&deg;C,8980,Pufferspeichertemperatur 1,50.9,&deg;C,8830,Trinkwassertemperatur 1,51.1,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,51.1,&deg;C,7820,Fühlertemperatur BX1,55.0,&deg;C,8499,Zustand Kollektorpumpe (Q5),0,0
20210308,67.55069,8700,Außentemperatur,4.7,&deg;C,8510,Kollektortemperatur 1,54.3,&deg;C,8980,Pufferspeichertemperatur 1,50.9,&deg;C,8830,Trinkwassertemperatur 1,51.1,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,51.1,&deg;C,7820,Fühlertemperatur BX1,54.3,&deg;C,8499,Zustand Kollektorpumpe (Q5),0,0
20210308,67.55139,8700,Außentemperatur,4.7,&deg;C,8510,Kollektortemperatur 1,55.4,&deg;C,8980,Pufferspeichertemperatur 1,50.9,&deg;C,8830,Trinkwassertemperatur 1,51.1,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,51.1,&deg;C,7820,Fühlertemperatur BX1,55.5,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.55208,8700,Außentemperatur,4.7,&deg;C,8510,Kollektortemperatur 1,56.2,&deg;C,8980,Pufferspeichertemperatur 1,50.9,&deg;C,8830,Trinkwassertemperatur 1,51.1,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,51.1,&deg;C,7820,Fühlertemperatur BX1,56.2,&deg;C,8499,Zustand Kollektorpumpe (Q5),0,0
20210308,67.55278,8700,Außentemperatur,4.7,&deg;C,8510,Kollektortemperatur 1,55.7,&deg;C,8980,Pufferspeichertemperatur 1,50.9,&deg;C,8830,Trinkwassertemperatur 1,51.1,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,51.1,&deg;C,7820,Fühlertemperatur BX1,55.6,&deg;C,8499,Zustand Kollektorpumpe (Q5),0,0
20210308,67.55347,8700,Außentemperatur,4.7,&deg;C,8510,Kollektortemperatur 1,55.0,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.1,&deg;C,8832,Trinkwassertemperatur 2,49.2,&deg;C,7750,Trinkwassertemperatur B3,51.1,&deg;C,7820,Fühlertemperatur BX1,55.0,&deg;C,8499,Zustand Kollektorpumpe (Q5),0,0
20210308,67.55417,8700,Außentemperatur,4.7,&deg;C,8510,Kollektortemperatur 1,54.2,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.1,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,51.1,&deg;C,7820,Fühlertemperatur BX1,54.2,&deg;C,8499,Zustand Kollektorpumpe (Q5),0,0
20210308,67.55486,8700,Außentemperatur,4.8,&deg;C,8510,Kollektortemperatur 1,55.5,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.1,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,51.1,&deg;C,7820,Fühlertemperatur BX1,55.6,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.55555,8700,Außentemperatur,4.7,&deg;C,8510,Kollektortemperatur 1,56.4,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.1,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,51.1,&deg;C,7820,Fühlertemperatur BX1,56.4,&deg;C,8499,Zustand Kollektorpumpe (Q5),0,0
20210308,67.55625,8700,Außentemperatur,4.8,&deg;C,8510,Kollektortemperatur 1,55.8,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.1,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,51.1,&deg;C,7820,Fühlertemperatur BX1,55.8,&deg;C,8499,Zustand Kollektorpumpe (Q5),0,0
20210308,67.55694,8700,Außentemperatur,4.8,&deg;C,8510,Kollektortemperatur 1,55.0,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.1,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,51.1,&deg;C,7820,Fühlertemperatur BX1,55.0,&deg;C,8499,Zustand Kollektorpumpe (Q5),0,0
20210308,67.55764,8700,Außentemperatur,4.8,&deg;C,8510,Kollektortemperatur 1,54.0,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.1,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,51.1,&deg;C,7820,Fühlertemperatur BX1,54.0,&deg;C,8499,Zustand Kollektorpumpe (Q5),0,0
20210308,67.55833,8700,Außentemperatur,4.8,&deg;C,8510,Kollektortemperatur 1,55.6,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.0,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,51.0,&deg;C,7820,Fühlertemperatur BX1,55.7,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.55903,8700,Außentemperatur,4.8,&deg;C,8510,Kollektortemperatur 1,56.6,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.0,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,51.0,&deg;C,7820,Fühlertemperatur BX1,56.6,&deg;C,8499,Zustand Kollektorpumpe (Q5),0,0
20210308,67.55972,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,56.3,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.0,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,51.0,&deg;C,7820,Fühlertemperatur BX1,56.3,&deg;C,8499,Zustand Kollektorpumpe (Q5),0,0
20210308,67.56042,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,55.5,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.0,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,51.0,&deg;C,7820,Fühlertemperatur BX1,55.5,&deg;C,8499,Zustand Kollektorpumpe (Q5),0,0
20210308,67.56111,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,54.9,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.0,&deg;C,8832,Trinkwassertemperatur 2,49.0,&deg;C,7750,Trinkwassertemperatur B3,51.0,&deg;C,7820,Fühlertemperatur BX1,54.9,&deg;C,8499,Zustand Kollektorpumpe (Q5),0,0
20210308,67.56180,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,56.2,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.0,&deg;C,8832,Trinkwassertemperatur 2,49.0,&deg;C,7750,Trinkwassertemperatur B3,51.0,&deg;C,7820,Fühlertemperatur BX1,56.3,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.56250,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,56.3,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.0,&deg;C,8832,Trinkwassertemperatur 2,49.0,&deg;C,7750,Trinkwassertemperatur B3,51.0,&deg;C,7820,Fühlertemperatur BX1,56.3,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.56319,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,53.8,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.0,&deg;C,8832,Trinkwassertemperatur 2,49.0,&deg;C,7750,Trinkwassertemperatur B3,51.0,&deg;C,7820,Fühlertemperatur BX1,53.8,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.56389,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,52.2,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.0,&deg;C,8832,Trinkwassertemperatur 2,49.0,&deg;C,7750,Trinkwassertemperatur B3,51.0,&deg;C,7820,Fühlertemperatur BX1,52.2,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.56458,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,51.6,&deg;C,8980,Pufferspeichertemperatur 1,50.7,&deg;C,8830,Trinkwassertemperatur 1,51.0,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,51.0,&deg;C,7820,Fühlertemperatur BX1,51.6,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.56528,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,51.6,&deg;C,8980,Pufferspeichertemperatur 1,50.7,&deg;C,8830,Trinkwassertemperatur 1,51.0,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,51.0,&deg;C,7820,Fühlertemperatur BX1,51.6,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.56597,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,52.0,&deg;C,8980,Pufferspeichertemperatur 1,50.7,&deg;C,8830,Trinkwassertemperatur 1,51.0,&deg;C,8832,Trinkwassertemperatur 2,49.0,&deg;C,7750,Trinkwassertemperatur B3,51.0,&deg;C,7820,Fühlertemperatur BX1,52.0,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.56667,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,52.5,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.0,&deg;C,8832,Trinkwassertemperatur 2,49.0,&deg;C,7750,Trinkwassertemperatur B3,51.0,&deg;C,7820,Fühlertemperatur BX1,52.5,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.56736,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,52.8,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.0,&deg;C,8832,Trinkwassertemperatur 2,49.0,&deg;C,7750,Trinkwassertemperatur B3,51.0,&deg;C,7820,Fühlertemperatur BX1,52.8,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.56805,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,52.5,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,50.9,&deg;C,8832,Trinkwassertemperatur 2,48.9,&deg;C,7750,Trinkwassertemperatur B3,50.9,&deg;C,7820,Fühlertemperatur BX1,52.5,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.56875,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,52.3,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.0,&deg;C,8832,Trinkwassertemperatur 2,48.9,&deg;C,7750,Trinkwassertemperatur B3,51.0,&deg;C,7820,Fühlertemperatur BX1,52.3,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.56944,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,52.0,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.0,&deg;C,8832,Trinkwassertemperatur 2,48.9,&deg;C,7750,Trinkwassertemperatur B3,51.0,&deg;C,7820,Fühlertemperatur BX1,52.0,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.57014,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,51.8,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.0,&deg;C,8832,Trinkwassertemperatur 2,48.9,&deg;C,7750,Trinkwassertemperatur B3,51.0,&deg;C,7820,Fühlertemperatur BX1,51.8,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.57083,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,51.8,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.0,&deg;C,8832,Trinkwassertemperatur 2,49.0,&deg;C,7750,Trinkwassertemperatur B3,51.0,&deg;C,7820,Fühlertemperatur BX1,51.8,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.57153,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,51.8,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.0,&deg;C,8832,Trinkwassertemperatur 2,49.0,&deg;C,7750,Trinkwassertemperatur B3,51.0,&deg;C,7820,Fühlertemperatur BX1,51.8,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.57223,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,51.9,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,51.0,&deg;C,8832,Trinkwassertemperatur 2,49.0,&deg;C,7750,Trinkwassertemperatur B3,51.0,&deg;C,7820,Fühlertemperatur BX1,51.9,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.57292,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,51.9,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,50.9,&deg;C,8832,Trinkwassertemperatur 2,49.0,&deg;C,7750,Trinkwassertemperatur B3,50.9,&deg;C,7820,Fühlertemperatur BX1,51.9,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.57361,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,51.9,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,50.9,&deg;C,8832,Trinkwassertemperatur 2,49.0,&deg;C,7750,Trinkwassertemperatur B3,50.9,&deg;C,7820,Fühlertemperatur BX1,51.9,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.57430,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,51.9,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,50.9,&deg;C,8832,Trinkwassertemperatur 2,49.0,&deg;C,7750,Trinkwassertemperatur B3,50.9,&deg;C,7820,Fühlertemperatur BX1,51.9,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.57500,8700,Außentemperatur,4.9,&deg;C,8510,Kollektortemperatur 1,51.8,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,50.9,&deg;C,8832,Trinkwassertemperatur 2,49.0,&deg;C,7750,Trinkwassertemperatur B3,50.9,&deg;C,7820,Fühlertemperatur BX1,51.8,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.57569,8700,Außentemperatur,5.0,&deg;C,8510,Kollektortemperatur 1,51.8,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,50.9,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,50.9,&deg;C,7820,Fühlertemperatur BX1,51.8,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.57640,8700,Außentemperatur,5.0,&deg;C,8510,Kollektortemperatur 1,51.8,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,50.9,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,50.9,&deg;C,7820,Fühlertemperatur BX1,51.8,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.57708,8700,Außentemperatur,5.0,&deg;C,8510,Kollektortemperatur 1,51.8,&deg;C,8980,Pufferspeichertemperatur 1,50.8,&deg;C,8830,Trinkwassertemperatur 1,50.9,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,50.9,&deg;C,7820,Fühlertemperatur BX1,51.8,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.57778,8700,Außentemperatur,5.0,&deg;C,8510,Kollektortemperatur 1,51.8,&deg;C,8980,Pufferspeichertemperatur 1,50.7,&deg;C,8830,Trinkwassertemperatur 1,50.9,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,50.9,&deg;C,7820,Fühlertemperatur BX1,51.8,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.57847,8700,Außentemperatur,5.0,&deg;C,8510,Kollektortemperatur 1,51.8,&deg;C,8980,Pufferspeichertemperatur 1,50.7,&deg;C,8830,Trinkwassertemperatur 1,50.9,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,50.9,&deg;C,7820,Fühlertemperatur BX1,51.8,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.57917,8700,Außentemperatur,5.1,&deg;C,8510,Kollektortemperatur 1,51.8,&deg;C,8980,Pufferspeichertemperatur 1,50.6,&deg;C,8830,Trinkwassertemperatur 1,50.9,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,50.9,&deg;C,7820,Fühlertemperatur BX1,51.8,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.57986,8700,Außentemperatur,5.1,&deg;C,8510,Kollektortemperatur 1,51.8,&deg;C,8980,Pufferspeichertemperatur 1,50.6,&deg;C,8830,Trinkwassertemperatur 1,50.9,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,50.9,&deg;C,7820,Fühlertemperatur BX1,51.8,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.58055,8700,Außentemperatur,5.1,&deg;C,8510,Kollektortemperatur 1,51.7,&deg;C,8980,Pufferspeichertemperatur 1,50.6,&deg;C,8830,Trinkwassertemperatur 1,50.9,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,50.9,&deg;C,7820,Fühlertemperatur BX1,51.8,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.58125,8700,Außentemperatur,5.1,&deg;C,8510,Kollektortemperatur 1,51.7,&deg;C,8980,Pufferspeichertemperatur 1,50.6,&deg;C,8830,Trinkwassertemperatur 1,50.9,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,50.9,&deg;C,7820,Fühlertemperatur BX1,51.7,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.58194,8700,Außentemperatur,5.1,&deg;C,8510,Kollektortemperatur 1,51.7,&deg;C,8980,Pufferspeichertemperatur 1,50.6,&deg;C,8830,Trinkwassertemperatur 1,50.8,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,50.8,&deg;C,7820,Fühlertemperatur BX1,51.7,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.58264,8700,Außentemperatur,5.2,&deg;C,8510,Kollektortemperatur 1,51.7,&deg;C,8980,Pufferspeichertemperatur 1,50.5,&deg;C,8830,Trinkwassertemperatur 1,50.8,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,50.8,&deg;C,7820,Fühlertemperatur BX1,51.8,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.58334,8700,Außentemperatur,5.2,&deg;C,8510,Kollektortemperatur 1,51.8,&deg;C,8980,Pufferspeichertemperatur 1,50.4,&deg;C,8830,Trinkwassertemperatur 1,50.8,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,50.8,&deg;C,7820,Fühlertemperatur BX1,51.7,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.58403,8700,Außentemperatur,5.2,&deg;C,8510,Kollektortemperatur 1,51.8,&deg;C,8980,Pufferspeichertemperatur 1,50.4,&deg;C,8830,Trinkwassertemperatur 1,50.8,&deg;C,8832,Trinkwassertemperatur 2,49.1,&deg;C,7750,Trinkwassertemperatur B3,50.8,&deg;C,7820,Fühlertemperatur BX1,51.8,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.58472,8700,Außentemperatur,5.2,&deg;C,8510,Kollektortemperatur 1,51.7,&deg;C,8980,Pufferspeichertemperatur 1,50.4,&deg;C,8830,Trinkwassertemperatur 1,50.8,&deg;C,8832,Trinkwassertemperatur 2,49.0,&deg;C,7750,Trinkwassertemperatur B3,50.8,&deg;C,7820,Fühlertemperatur BX1,51.7,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.58542,8700,Außentemperatur,5.2,&deg;C,8510,Kollektortemperatur 1,51.7,&deg;C,8980,Pufferspeichertemperatur 1,50.4,&deg;C,8830,Trinkwassertemperatur 1,50.8,&deg;C,8832,Trinkwassertemperatur 2,49.0,&deg;C,7750,Trinkwassertemperatur B3,50.8,&deg;C,7820,Fühlertemperatur BX1,51.7,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.58611,8700,Außentemperatur,5.2,&deg;C,8510,Kollektortemperatur 1,51.7,&deg;C,8980,Pufferspeichertemperatur 1,50.3,&deg;C,8830,Trinkwassertemperatur 1,50.7,&deg;C,8832,Trinkwassertemperatur 2,48.9,&deg;C,7750,Trinkwassertemperatur B3,50.7,&deg;C,7820,Fühlertemperatur BX1,51.7,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.58681,8700,Außentemperatur,5.2,&deg;C,8510,Kollektortemperatur 1,51.7,&deg;C,8980,Pufferspeichertemperatur 1,50.3,&deg;C,8830,Trinkwassertemperatur 1,50.7,&deg;C,8832,Trinkwassertemperatur 2,48.9,&deg;C,7750,Trinkwassertemperatur B3,50.7,&deg;C,7820,Fühlertemperatur BX1,51.7,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.58751,8700,Außentemperatur,5.2,&deg;C,8510,Kollektortemperatur 1,51.6,&deg;C,8980,Pufferspeichertemperatur 1,50.3,&deg;C,8830,Trinkwassertemperatur 1,50.7,&deg;C,8832,Trinkwassertemperatur 2,48.8,&deg;C,7750,Trinkwassertemperatur B3,50.7,&deg;C,7820,Fühlertemperatur BX1,51.6,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.58820,8700,Außentemperatur,5.2,&deg;C,8510,Kollektortemperatur 1,51.6,&deg;C,8980,Pufferspeichertemperatur 1,50.4,&deg;C,8830,Trinkwassertemperatur 1,50.7,&deg;C,8832,Trinkwassertemperatur 2,48.7,&deg;C,7750,Trinkwassertemperatur B3,50.7,&deg;C,7820,Fühlertemperatur BX1,51.6,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.58889,8700,Außentemperatur,5.2,&deg;C,8510,Kollektortemperatur 1,51.5,&deg;C,8980,Pufferspeichertemperatur 1,50.4,&deg;C,8830,Trinkwassertemperatur 1,50.7,&deg;C,8832,Trinkwassertemperatur 2,48.7,&deg;C,7750,Trinkwassertemperatur B3,50.7,&deg;C,7820,Fühlertemperatur BX1,51.5,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.58959,8700,Außentemperatur,5.1,&deg;C,8510,Kollektortemperatur 1,51.3,&deg;C,8980,Pufferspeichertemperatur 1,50.4,&deg;C,8830,Trinkwassertemperatur 1,50.7,&deg;C,8832,Trinkwassertemperatur 2,48.7,&deg;C,7750,Trinkwassertemperatur B3,50.7,&deg;C,7820,Fühlertemperatur BX1,51.3,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.59028,8700,Außentemperatur,5.1,&deg;C,8510,Kollektortemperatur 1,51.3,&deg;C,8980,Pufferspeichertemperatur 1,50.4,&deg;C,8830,Trinkwassertemperatur 1,50.7,&deg;C,8832,Trinkwassertemperatur 2,48.7,&deg;C,7750,Trinkwassertemperatur B3,50.7,&deg;C,7820,Fühlertemperatur BX1,51.3,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.59098,8700,Außentemperatur,5.2,&deg;C,8510,Kollektortemperatur 1,51.3,&deg;C,8980,Pufferspeichertemperatur 1,50.5,&deg;C,8830,Trinkwassertemperatur 1,50.7,&deg;C,8832,Trinkwassertemperatur 2,48.7,&deg;C,7750,Trinkwassertemperatur B3,50.7,&deg;C,7820,Fühlertemperatur BX1,51.3,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.59167,8700,Außentemperatur,5.2,&deg;C,8510,Kollektortemperatur 1,51.3,&deg;C,8980,Pufferspeichertemperatur 1,50.4,&deg;C,8830,Trinkwassertemperatur 1,50.6,&deg;C,8832,Trinkwassertemperatur 2,48.7,&deg;C,7750,Trinkwassertemperatur B3,50.7,&deg;C,7820,Fühlertemperatur BX1,51.3,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.59236,8700,Außentemperatur,5.2,&deg;C,8510,Kollektortemperatur 1,51.3,&deg;C,8980,Pufferspeichertemperatur 1,50.4,&deg;C,8830,Trinkwassertemperatur 1,50.6,&deg;C,8832,Trinkwassertemperatur 2,48.6,&deg;C,7750,Trinkwassertemperatur B3,50.6,&deg;C,7820,Fühlertemperatur BX1,51.3,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.59306,8700,Außentemperatur,5.2,&deg;C,8510,Kollektortemperatur 1,51.2,&deg;C,8980,Pufferspeichertemperatur 1,50.4,&deg;C,8830,Trinkwassertemperatur 1,50.6,&deg;C,8832,Trinkwassertemperatur 2,48.6,&deg;C,7750,Trinkwassertemperatur B3,50.6,&deg;C,7820,Fühlertemperatur BX1,51.2,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.59375,8700,Außentemperatur,5.2,&deg;C,8510,Kollektortemperatur 1,51.2,&deg;C,8980,Pufferspeichertemperatur 1,50.3,&deg;C,8830,Trinkwassertemperatur 1,50.5,&deg;C,8832,Trinkwassertemperatur 2,48.5,&deg;C,7750,Trinkwassertemperatur B3,50.5,&deg;C,7820,Fühlertemperatur BX1,51.2,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
20210308,67.59445,8700,Außentemperatur,5.2,&deg;C,8510,Kollektortemperatur 1,51.2,&deg;C,8980,Pufferspeichertemperatur 1,50.3,&deg;C,8830,Trinkwassertemperatur 1,50.4,&deg;C,8832,Trinkwassertemperatur 2,48.4,&deg;C,7750,Trinkwassertemperatur B3,50.4,&deg;C,7820,Fühlertemperatur BX1,51.2,&deg;C,8499,Zustand Kollektorpumpe (Q5),255,0
